Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
96887,24444,Female,disloyal Customer,24,Business travel,Business,481,5,0,5,5,3,5,3,3,4,4,5,3,5,3,0,0.0,satisfied
57713,114843,Female,disloyal Customer,44,Business travel,Business,337,3,3,3,2,1,3,1,1,3,3,4,5,4,1,11,0.0,neutral or dissatisfied
91921,42748,Male,disloyal Customer,25,Business travel,Eco,419,1,1,1,3,3,1,3,3,2,3,3,2,3,3,12,16.0,neutral or dissatisfied
82637,111067,Male,Loyal Customer,15,Personal Travel,Eco,197,4,4,0,2,2,0,1,2,3,5,1,1,5,2,0,2.0,satisfied
13401,58565,Male,Loyal Customer,62,Business travel,Business,416,2,2,2,2,4,5,4,5,5,5,5,5,5,5,11,2.0,satisfied
75224,59815,Male,Loyal Customer,64,Personal Travel,Business,997,3,3,4,4,4,3,3,4,4,4,4,1,4,4,60,47.0,neutral or dissatisfied
68348,42793,Male,Loyal Customer,55,Business travel,Eco Plus,349,3,4,5,4,3,3,3,3,3,2,3,3,3,3,0,0.0,satisfied
98045,124686,Female,Loyal Customer,69,Business travel,Business,3174,1,2,2,2,5,3,4,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied
40921,122711,Male,Loyal Customer,41,Personal Travel,Eco,813,2,1,2,2,2,2,1,2,3,5,1,4,2,2,7,2.0,neutral or dissatisfied
101763,49406,Female,disloyal Customer,35,Business travel,Eco,89,2,0,1,2,2,1,2,2,2,4,2,3,5,2,0,0.0,neutral or dissatisfied
102301,99053,Male,Loyal Customer,47,Business travel,Business,453,3,3,2,3,4,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
9870,23014,Male,Loyal Customer,12,Business travel,Eco Plus,817,5,1,1,1,5,5,3,5,2,1,3,4,4,5,0,0.0,satisfied
1443,42447,Male,Loyal Customer,23,Business travel,Eco,866,4,5,4,5,4,4,4,4,2,3,1,4,2,4,0,0.0,satisfied
99508,129746,Female,Loyal Customer,55,Business travel,Business,337,0,0,0,1,5,1,1,5,5,5,5,2,5,4,15,41.0,satisfied
89301,41945,Female,disloyal Customer,21,Business travel,Business,575,3,1,3,4,1,3,1,1,1,3,3,4,3,1,0,4.0,neutral or dissatisfied
51763,69253,Male,Loyal Customer,40,Business travel,Business,733,4,4,2,4,2,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
44237,42430,Female,Loyal Customer,30,Business travel,Eco Plus,451,4,5,5,5,4,4,4,4,1,2,3,2,3,4,10,23.0,satisfied
56016,10299,Male,Loyal Customer,46,Business travel,Business,1865,1,1,1,1,3,4,5,5,5,5,5,5,5,5,0,0.0,satisfied
67933,54539,Male,Loyal Customer,59,Personal Travel,Eco,925,1,4,1,5,2,1,2,2,3,2,5,3,4,2,12,6.0,neutral or dissatisfied
73959,72502,Female,Loyal Customer,25,Business travel,Business,3208,2,5,3,5,2,2,2,2,3,4,4,4,4,2,0,0.0,neutral or dissatisfied
74675,71481,Male,Loyal Customer,48,Business travel,Business,1012,5,5,5,5,5,5,5,5,5,5,5,4,5,3,29,23.0,satisfied
45813,64818,Male,Loyal Customer,30,Business travel,Eco,247,1,3,3,3,1,1,1,1,3,5,4,4,4,1,0,0.0,neutral or dissatisfied
90312,129587,Female,Loyal Customer,56,Business travel,Business,308,2,2,2,2,2,5,5,4,4,4,4,5,4,5,12,10.0,satisfied
43723,59160,Female,Loyal Customer,36,Business travel,Eco Plus,1726,2,5,5,5,2,2,2,2,4,2,4,1,4,2,18,1.0,neutral or dissatisfied
9390,126524,Female,Loyal Customer,46,Personal Travel,Eco,196,1,5,1,3,5,4,2,4,4,1,3,1,4,1,75,76.0,neutral or dissatisfied
22409,71211,Female,disloyal Customer,40,Business travel,Business,733,3,3,3,1,4,3,5,4,3,4,4,3,4,4,60,55.0,neutral or dissatisfied
34035,7683,Male,Loyal Customer,54,Business travel,Eco,367,4,4,4,4,4,4,4,4,5,5,4,3,4,4,0,0.0,satisfied
3400,113860,Male,Loyal Customer,38,Business travel,Eco,1334,3,2,2,2,3,3,3,3,3,2,4,3,4,3,15,0.0,neutral or dissatisfied
8797,10531,Female,Loyal Customer,56,Business travel,Business,2224,3,3,3,3,4,4,5,4,4,4,4,5,4,3,57,43.0,satisfied
60598,34883,Female,Loyal Customer,41,Personal Travel,Eco Plus,2248,4,4,4,5,4,1,1,4,1,3,3,1,3,1,14,28.0,neutral or dissatisfied
46320,111481,Female,Loyal Customer,45,Business travel,Business,1452,5,5,5,5,2,4,5,2,2,2,2,5,2,4,90,92.0,satisfied
101736,127583,Male,Loyal Customer,45,Business travel,Business,273,0,0,0,4,3,5,5,2,2,2,2,3,2,4,1,0.0,satisfied
25752,11582,Female,Loyal Customer,46,Business travel,Business,2485,2,2,2,2,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
40774,29312,Female,Loyal Customer,70,Personal Travel,Eco,859,3,5,3,1,3,5,4,5,5,3,5,3,5,3,0,0.0,neutral or dissatisfied
39208,85483,Female,Loyal Customer,53,Personal Travel,Eco,227,3,4,3,1,2,4,5,1,1,3,1,3,1,3,55,48.0,neutral or dissatisfied
22826,18688,Male,Loyal Customer,24,Personal Travel,Eco,190,2,2,2,3,4,2,4,4,4,3,4,4,3,4,0,0.0,neutral or dissatisfied
87327,68785,Female,Loyal Customer,68,Business travel,Business,926,2,5,1,5,1,4,3,2,2,2,2,4,2,4,5,7.0,neutral or dissatisfied
90151,80247,Male,Loyal Customer,48,Personal Travel,Eco,1269,4,5,4,3,5,4,4,5,4,3,4,5,5,5,0,0.0,satisfied
42565,80729,Male,Loyal Customer,43,Business travel,Business,3221,1,1,1,1,4,5,5,4,4,4,4,3,4,5,11,0.0,satisfied
50405,105409,Female,Loyal Customer,44,Business travel,Business,2351,1,1,1,1,2,5,5,4,4,4,4,4,4,3,22,4.0,satisfied
44932,25857,Female,Loyal Customer,47,Personal Travel,Eco,692,3,4,3,1,4,4,4,4,4,3,5,4,4,3,6,6.0,neutral or dissatisfied
30695,115923,Male,Loyal Customer,63,Business travel,Business,3947,0,0,0,3,4,1,2,2,2,2,2,4,2,4,0,0.0,satisfied
74172,116875,Female,Loyal Customer,40,Business travel,Business,3590,5,5,5,5,5,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
96544,60841,Female,Loyal Customer,49,Business travel,Eco,1754,2,5,5,5,1,3,2,2,2,2,2,3,2,2,9,0.0,neutral or dissatisfied
74902,104023,Female,disloyal Customer,15,Business travel,Eco,1044,5,5,5,3,4,5,4,4,5,5,5,3,5,4,0,0.0,satisfied
38409,97525,Female,Loyal Customer,33,Business travel,Business,2210,2,2,2,2,1,3,5,4,4,4,4,4,4,3,0,0.0,satisfied
1415,32055,Male,Loyal Customer,43,Business travel,Business,101,0,4,0,1,3,5,4,3,3,3,3,1,3,1,2,1.0,satisfied
67938,7329,Male,Loyal Customer,56,Personal Travel,Business,606,3,2,3,4,3,4,3,1,1,3,1,1,1,2,24,5.0,neutral or dissatisfied
9532,60118,Female,disloyal Customer,20,Business travel,Eco,1182,2,2,2,4,1,2,1,1,4,4,3,2,3,1,0,0.0,neutral or dissatisfied
10998,73724,Male,Loyal Customer,50,Business travel,Eco,192,4,1,1,1,4,4,4,4,2,4,1,3,1,4,2,0.0,satisfied
65060,52905,Female,disloyal Customer,28,Business travel,Eco,679,2,2,2,2,1,2,3,1,2,3,2,3,3,1,46,39.0,neutral or dissatisfied
67962,35678,Male,Loyal Customer,35,Business travel,Eco,2475,5,3,3,3,5,5,5,5,2,1,4,4,1,5,0,0.0,satisfied
18403,63953,Male,Loyal Customer,50,Personal Travel,Eco,1172,4,2,3,2,3,4,4,1,5,3,3,4,4,4,180,187.0,neutral or dissatisfied
69993,65063,Female,Loyal Customer,64,Personal Travel,Eco,190,3,5,0,4,3,4,4,1,1,0,1,5,1,4,0,0.0,neutral or dissatisfied
9933,76508,Female,Loyal Customer,25,Business travel,Business,516,1,1,1,1,4,4,4,4,4,5,4,5,5,4,0,0.0,satisfied
88029,11236,Male,Loyal Customer,16,Personal Travel,Eco,667,5,5,5,5,2,5,2,2,4,4,4,3,5,2,0,0.0,satisfied
62245,69562,Male,Loyal Customer,28,Business travel,Business,2475,3,1,1,1,3,2,3,3,4,2,4,2,3,3,0,5.0,neutral or dissatisfied
81338,76322,Female,Loyal Customer,9,Personal Travel,Eco,2182,3,4,3,3,5,3,5,5,3,4,4,2,4,5,0,0.0,neutral or dissatisfied
81032,17426,Male,disloyal Customer,36,Business travel,Business,351,4,4,4,3,5,4,5,5,4,2,4,1,4,5,0,0.0,neutral or dissatisfied
40517,123203,Female,Loyal Customer,23,Personal Travel,Eco,631,2,3,2,2,3,2,3,3,5,4,5,2,2,3,0,0.0,neutral or dissatisfied
62615,104035,Male,Loyal Customer,45,Business travel,Business,3597,1,1,1,1,4,5,5,5,5,5,5,4,5,4,39,35.0,satisfied
45014,28052,Female,disloyal Customer,22,Business travel,Eco Plus,1739,2,0,2,1,5,2,1,5,4,1,4,4,4,5,6,0.0,neutral or dissatisfied
51954,95087,Male,Loyal Customer,37,Personal Travel,Eco,192,2,5,2,4,2,2,2,2,5,5,4,5,4,2,19,18.0,neutral or dissatisfied
38217,102798,Male,disloyal Customer,62,Business travel,Business,342,2,2,2,4,1,2,1,1,3,5,4,4,4,1,0,17.0,satisfied
72786,122713,Male,Loyal Customer,28,Personal Travel,Eco Plus,813,3,2,3,4,3,3,3,3,2,3,3,4,4,3,0,0.0,neutral or dissatisfied
25893,90486,Female,Loyal Customer,38,Business travel,Business,1999,3,3,5,3,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
55834,52343,Female,Loyal Customer,63,Business travel,Eco,451,4,3,3,3,1,2,2,4,4,4,4,2,4,5,1,6.0,satisfied
32051,64362,Female,Loyal Customer,59,Business travel,Business,1192,2,2,2,2,2,4,3,2,2,2,2,1,2,1,1,0.0,neutral or dissatisfied
18397,87495,Male,Loyal Customer,48,Business travel,Business,1621,2,1,1,1,5,4,4,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
72179,35103,Male,disloyal Customer,22,Business travel,Business,1076,5,0,5,2,1,5,1,1,3,2,2,1,4,1,42,30.0,satisfied
3228,58614,Male,disloyal Customer,39,Business travel,Business,235,5,5,5,3,5,5,5,5,4,4,4,3,5,5,121,118.0,satisfied
87308,25930,Female,Loyal Customer,22,Personal Travel,Eco,594,0,4,0,3,2,0,2,2,4,2,3,3,4,2,7,59.0,satisfied
39712,23712,Male,Loyal Customer,69,Personal Travel,Eco,251,4,3,0,3,1,0,1,1,1,4,4,1,4,1,0,0.0,neutral or dissatisfied
65494,10150,Female,Loyal Customer,7,Personal Travel,Eco,1157,2,5,2,2,1,2,1,1,3,5,4,3,4,1,0,0.0,neutral or dissatisfied
36786,25082,Female,Loyal Customer,54,Personal Travel,Eco,957,2,5,2,1,4,5,4,5,5,2,4,4,5,4,0,0.0,neutral or dissatisfied
101385,48182,Female,Loyal Customer,37,Business travel,Business,2582,4,3,3,3,3,3,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
53155,89820,Female,disloyal Customer,38,Business travel,Eco Plus,669,2,1,1,3,2,1,5,2,3,5,3,3,3,2,0,0.0,neutral or dissatisfied
78188,123402,Female,Loyal Customer,47,Business travel,Business,1337,2,2,5,2,3,5,4,5,5,5,5,5,5,3,24,10.0,satisfied
12461,54097,Male,Loyal Customer,41,Business travel,Eco Plus,1416,5,5,2,5,5,5,5,5,5,1,4,2,5,5,52,16.0,satisfied
24099,30043,Male,Loyal Customer,57,Business travel,Eco,139,4,1,1,1,4,4,4,4,2,2,2,5,2,4,0,0.0,satisfied
52953,79489,Male,Loyal Customer,23,Personal Travel,Business,749,5,4,5,1,1,5,1,1,4,4,5,4,5,1,0,0.0,satisfied
2090,30382,Male,Loyal Customer,34,Business travel,Business,2551,5,2,2,2,2,4,3,5,5,4,5,4,5,3,14,9.0,neutral or dissatisfied
69859,21885,Female,Loyal Customer,42,Business travel,Eco,551,2,3,2,2,5,4,2,2,2,2,2,4,2,2,0,0.0,satisfied
88950,65130,Female,Loyal Customer,53,Personal Travel,Eco,469,2,4,2,4,5,5,5,3,3,2,3,5,3,3,2,9.0,neutral or dissatisfied
96651,86495,Male,Loyal Customer,43,Personal Travel,Eco,794,2,3,2,4,4,2,4,4,2,5,3,1,4,4,0,0.0,neutral or dissatisfied
52904,84315,Female,Loyal Customer,48,Business travel,Business,606,5,5,5,5,4,5,5,4,4,4,4,4,4,3,5,5.0,satisfied
77814,62158,Female,Loyal Customer,45,Business travel,Business,2454,1,1,1,1,3,4,4,4,4,4,4,5,4,3,10,3.0,satisfied
6434,50441,Female,Loyal Customer,54,Business travel,Eco,250,4,5,5,5,3,3,5,4,4,4,4,5,4,4,0,0.0,satisfied
34734,57096,Female,Loyal Customer,51,Business travel,Business,2931,4,4,4,4,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
98816,107302,Female,Loyal Customer,33,Personal Travel,Eco,307,2,5,2,5,5,2,5,5,5,3,4,4,4,5,0,0.0,neutral or dissatisfied
34756,101162,Male,Loyal Customer,58,Business travel,Business,2567,4,5,5,5,1,4,4,4,4,4,4,2,4,2,85,74.0,neutral or dissatisfied
53227,86334,Female,Loyal Customer,32,Personal Travel,Business,760,4,5,4,4,2,4,2,2,1,3,3,3,5,2,8,1.0,neutral or dissatisfied
12338,102066,Male,Loyal Customer,58,Personal Travel,Business,226,1,5,1,4,5,5,5,3,3,1,3,4,3,3,17,15.0,neutral or dissatisfied
89407,66636,Male,Loyal Customer,30,Business travel,Business,2679,2,2,1,2,4,4,4,4,5,3,5,5,5,4,0,0.0,satisfied
21618,2117,Male,disloyal Customer,20,Business travel,Business,431,4,0,4,1,3,4,3,3,4,3,5,5,4,3,5,0.0,satisfied
7024,102205,Female,Loyal Customer,46,Business travel,Eco,391,4,4,4,4,1,4,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
48648,50362,Male,Loyal Customer,54,Business travel,Eco,77,2,1,4,4,3,2,3,3,2,5,4,4,4,3,4,6.0,neutral or dissatisfied
53271,30227,Female,Loyal Customer,47,Business travel,Eco,826,4,5,5,5,3,2,3,4,4,4,4,3,4,1,0,0.0,satisfied
92870,63915,Female,Loyal Customer,57,Business travel,Business,1685,2,1,1,1,5,3,4,2,2,1,2,1,2,1,0,0.0,neutral or dissatisfied
19090,7776,Female,Loyal Customer,25,Personal Travel,Eco,990,2,5,3,4,4,3,4,4,4,3,4,4,5,4,0,12.0,neutral or dissatisfied
94311,18415,Male,Loyal Customer,41,Business travel,Eco,750,5,5,5,5,5,5,5,5,3,5,5,2,1,5,0,0.0,satisfied
56931,12165,Female,Loyal Customer,37,Business travel,Eco,986,3,4,4,4,3,3,3,3,3,3,4,5,3,3,0,0.0,satisfied
90439,27783,Female,Loyal Customer,21,Business travel,Eco,1448,5,5,5,5,5,5,4,5,5,5,1,2,3,5,1,0.0,satisfied
40303,77105,Male,Loyal Customer,55,Business travel,Business,1481,3,3,3,3,1,3,3,3,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
88110,51748,Male,Loyal Customer,41,Personal Travel,Eco,455,3,2,2,4,3,2,3,3,4,2,4,3,3,3,0,0.0,neutral or dissatisfied
94401,19508,Female,Loyal Customer,35,Business travel,Eco,566,4,3,2,3,4,5,4,4,4,5,1,1,2,4,0,8.0,satisfied
10803,21852,Male,Loyal Customer,20,Business travel,Business,2938,3,3,3,3,4,4,4,4,4,4,1,3,3,4,0,0.0,satisfied
42869,72262,Female,Loyal Customer,27,Business travel,Business,919,4,1,1,1,4,4,4,4,2,1,4,1,3,4,0,0.0,neutral or dissatisfied
55193,10336,Female,disloyal Customer,50,Business travel,Business,166,4,4,4,4,1,4,1,1,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
80984,20668,Female,Loyal Customer,16,Business travel,Business,3973,4,4,4,4,3,3,3,3,4,5,2,2,3,3,2,14.0,satisfied
26381,33405,Male,Loyal Customer,37,Business travel,Business,2556,5,5,5,5,4,4,4,4,4,4,4,2,4,5,0,0.0,satisfied
69604,118500,Male,Loyal Customer,57,Business travel,Business,3852,3,3,3,3,5,4,5,4,4,4,4,4,4,3,89,75.0,satisfied
29392,2151,Female,Loyal Customer,12,Business travel,Business,2199,3,2,4,2,3,3,3,3,4,4,4,1,3,3,12,27.0,neutral or dissatisfied
20525,107542,Female,disloyal Customer,21,Business travel,Business,761,4,0,5,3,5,5,1,5,5,3,4,4,5,5,0,0.0,satisfied
97896,71096,Female,Loyal Customer,41,Personal Travel,Eco Plus,802,2,5,2,2,5,4,4,4,4,2,4,4,4,4,7,24.0,neutral or dissatisfied
49391,63932,Female,Loyal Customer,55,Personal Travel,Eco,1158,3,3,4,4,2,5,3,4,4,4,4,4,4,1,0,0.0,neutral or dissatisfied
78002,37195,Female,disloyal Customer,50,Business travel,Eco Plus,1046,1,1,1,4,2,1,2,2,4,1,3,1,4,2,10,8.0,neutral or dissatisfied
43479,106547,Female,Loyal Customer,45,Business travel,Business,1674,3,3,4,3,5,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
62287,64963,Female,disloyal Customer,24,Business travel,Eco,190,2,5,2,4,1,2,1,1,3,1,3,3,1,1,0,2.0,neutral or dissatisfied
61738,100852,Male,Loyal Customer,41,Personal Travel,Eco,711,2,5,2,3,4,2,5,4,4,2,2,2,1,4,0,0.0,neutral or dissatisfied
39640,94178,Male,Loyal Customer,55,Business travel,Business,1795,5,5,5,5,5,5,5,4,4,4,5,3,4,3,17,12.0,satisfied
26719,117085,Male,Loyal Customer,38,Business travel,Business,368,4,4,4,4,3,5,5,4,4,4,4,5,4,4,12,1.0,satisfied
99410,101474,Female,Loyal Customer,54,Business travel,Business,345,3,1,1,1,4,3,3,3,3,2,3,3,3,1,0,0.0,neutral or dissatisfied
23888,117262,Female,Loyal Customer,52,Personal Travel,Eco,304,2,5,2,4,5,4,4,4,4,2,4,5,4,4,42,50.0,neutral or dissatisfied
14497,129776,Female,Loyal Customer,26,Personal Travel,Eco,421,2,2,2,4,3,2,3,3,3,2,4,1,4,3,125,126.0,neutral or dissatisfied
62079,50248,Male,Loyal Customer,47,Business travel,Business,2769,3,3,3,3,1,3,3,4,4,3,3,1,4,1,0,0.0,neutral or dissatisfied
95343,5185,Male,disloyal Customer,21,Business travel,Eco,383,0,5,0,5,3,0,3,3,3,2,5,4,4,3,0,0.0,satisfied
80653,75657,Female,Loyal Customer,63,Personal Travel,Eco,304,3,4,3,3,2,5,5,4,4,3,5,5,4,3,0,0.0,neutral or dissatisfied
13800,24512,Female,disloyal Customer,24,Business travel,Eco Plus,547,2,0,1,2,1,1,1,1,1,4,1,1,4,1,0,0.0,neutral or dissatisfied
47770,71984,Male,Loyal Customer,51,Business travel,Business,1440,5,5,5,5,3,3,4,4,4,4,4,3,4,3,9,3.0,satisfied
46761,39406,Male,Loyal Customer,28,Personal Travel,Eco,546,1,1,1,4,3,1,3,3,4,3,3,2,4,3,0,0.0,neutral or dissatisfied
100161,112022,Male,Loyal Customer,64,Business travel,Eco,680,2,1,4,4,2,2,2,2,1,3,3,3,3,2,0,4.0,neutral or dissatisfied
77280,24523,Male,Loyal Customer,32,Business travel,Business,892,1,1,1,1,5,5,5,5,5,2,2,1,5,5,11,23.0,satisfied
85779,48555,Female,Loyal Customer,59,Personal Travel,Eco,737,5,2,5,4,4,4,4,2,2,5,2,1,2,2,9,6.0,satisfied
19419,114256,Female,Loyal Customer,47,Business travel,Eco,453,4,2,3,2,1,3,3,4,4,4,4,5,4,2,10,0.0,satisfied
70972,33779,Male,Loyal Customer,42,Business travel,Business,2235,1,1,1,1,4,1,3,3,3,3,3,2,3,5,0,0.0,satisfied
15870,70763,Female,Loyal Customer,32,Business travel,Business,2620,1,1,1,1,5,5,5,5,5,4,5,3,5,5,1,0.0,satisfied
72249,1718,Female,Loyal Customer,54,Business travel,Business,1967,3,4,3,4,5,3,3,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
96790,55575,Female,Loyal Customer,51,Business travel,Business,3863,1,1,1,1,2,4,4,4,4,4,4,3,4,3,0,0.0,satisfied
56298,114152,Female,Loyal Customer,27,Business travel,Business,2272,2,2,5,2,5,5,5,5,4,3,4,3,5,5,0,0.0,satisfied
96927,22653,Female,Loyal Customer,44,Business travel,Eco Plus,250,3,4,3,4,3,1,2,3,3,3,3,3,3,4,16,4.0,satisfied
65216,115520,Female,Loyal Customer,51,Business travel,Business,3820,4,4,4,4,3,5,5,3,3,4,3,4,3,5,31,24.0,satisfied
2794,31194,Female,Loyal Customer,39,Business travel,Eco,628,2,4,4,4,2,2,2,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied
57623,79226,Female,Loyal Customer,21,Personal Travel,Eco Plus,1990,0,2,0,3,5,2,5,5,3,1,3,2,4,5,27,8.0,satisfied
42632,75006,Male,disloyal Customer,23,Business travel,Eco,236,3,0,3,2,3,3,3,3,5,3,4,4,4,3,4,3.0,neutral or dissatisfied
103113,96188,Female,Loyal Customer,43,Business travel,Eco,666,3,5,5,5,3,4,4,3,3,3,3,2,3,3,12,10.0,neutral or dissatisfied
55570,100395,Male,Loyal Customer,34,Personal Travel,Eco,1073,4,5,3,1,5,3,5,5,4,2,4,3,5,5,0,0.0,neutral or dissatisfied
9442,91213,Male,Loyal Customer,10,Personal Travel,Eco,581,3,4,3,1,4,3,4,4,3,4,5,5,5,4,0,0.0,neutral or dissatisfied
62705,47789,Male,Loyal Customer,31,Business travel,Business,834,1,5,5,5,1,1,1,1,4,2,3,4,3,1,0,0.0,neutral or dissatisfied
23180,111404,Male,Loyal Customer,12,Personal Travel,Eco,1050,3,1,3,4,4,3,3,4,4,1,3,1,3,4,0,0.0,neutral or dissatisfied
37620,19470,Male,disloyal Customer,39,Business travel,Eco,177,2,2,2,3,2,2,2,2,4,5,3,4,4,2,9,22.0,neutral or dissatisfied
75615,76927,Female,Loyal Customer,57,Business travel,Business,1727,3,3,3,3,3,4,5,4,4,4,4,5,4,5,0,13.0,satisfied
58109,50915,Male,Loyal Customer,59,Personal Travel,Eco,153,3,4,3,5,4,3,4,4,3,4,4,3,4,4,0,8.0,neutral or dissatisfied
43333,54204,Female,Loyal Customer,34,Personal Travel,Eco,1400,3,4,3,1,2,3,2,2,2,2,3,2,2,2,0,0.0,neutral or dissatisfied
63309,61261,Male,Loyal Customer,31,Personal Travel,Eco,862,3,4,3,4,3,2,5,3,2,4,4,5,3,5,139,164.0,neutral or dissatisfied
59292,63802,Male,disloyal Customer,21,Business travel,Eco,221,5,0,5,1,5,5,5,5,4,5,2,5,5,5,9,0.0,satisfied
12114,97174,Male,Loyal Customer,68,Personal Travel,Eco,1476,3,5,3,5,5,3,5,5,4,2,4,4,5,5,13,13.0,neutral or dissatisfied
5117,120916,Male,Loyal Customer,34,Business travel,Business,1965,1,1,1,1,3,5,5,3,3,3,3,5,3,3,0,48.0,satisfied
92279,54696,Male,disloyal Customer,24,Business travel,Eco,787,3,3,3,3,4,3,4,4,3,4,4,2,3,4,0,7.0,neutral or dissatisfied
54814,68799,Male,Loyal Customer,52,Personal Travel,Eco,926,3,4,3,4,3,3,3,3,4,2,5,3,5,3,0,0.0,neutral or dissatisfied
66621,69226,Male,Loyal Customer,27,Business travel,Business,733,3,3,3,3,4,4,4,4,5,5,4,4,4,4,0,2.0,satisfied
54065,85922,Female,Loyal Customer,43,Personal Travel,Eco,761,4,4,4,5,5,4,4,5,5,4,5,3,5,4,78,81.0,neutral or dissatisfied
70751,70472,Male,Loyal Customer,33,Business travel,Business,867,5,5,5,5,4,4,4,4,5,4,4,4,4,4,0,0.0,satisfied
92186,44861,Male,disloyal Customer,38,Business travel,Eco,585,3,0,3,1,2,3,2,2,4,4,5,3,4,2,0,5.0,neutral or dissatisfied
64137,78846,Female,Loyal Customer,51,Business travel,Business,1981,3,3,3,3,3,4,5,5,5,5,5,5,5,3,6,10.0,satisfied
33873,116667,Female,Loyal Customer,34,Business travel,Eco Plus,404,3,1,1,1,3,3,3,3,1,3,3,1,2,3,0,0.0,neutral or dissatisfied
76191,81060,Male,Loyal Customer,53,Personal Travel,Eco,1399,3,5,3,1,5,3,5,5,2,4,2,1,4,5,0,0.0,neutral or dissatisfied
14936,49559,Male,Loyal Customer,63,Business travel,Eco,134,5,4,4,4,5,5,5,5,3,1,2,2,3,5,0,0.0,satisfied
67667,111182,Female,Loyal Customer,60,Business travel,Business,1506,4,4,4,4,4,5,4,5,5,5,5,3,5,3,8,0.0,satisfied
90054,58332,Male,Loyal Customer,52,Personal Travel,Eco,1739,1,4,1,2,1,1,1,1,3,5,5,5,5,1,0,0.0,neutral or dissatisfied
95218,2109,Male,Loyal Customer,28,Business travel,Eco Plus,812,2,4,4,4,2,3,2,2,4,1,3,3,4,2,5,0.0,neutral or dissatisfied
75657,84770,Female,Loyal Customer,42,Business travel,Business,3431,3,3,3,3,2,5,5,5,5,5,5,5,5,5,0,11.0,satisfied
12095,95331,Male,Loyal Customer,29,Personal Travel,Eco,239,1,5,1,3,4,1,4,4,4,5,4,5,4,4,0,0.0,neutral or dissatisfied
44628,16345,Female,Loyal Customer,51,Business travel,Eco,160,5,4,4,4,5,2,1,5,5,5,5,5,5,2,27,11.0,satisfied
2285,74071,Female,disloyal Customer,22,Business travel,Business,641,4,0,4,2,3,4,3,3,3,3,5,3,4,3,0,0.0,satisfied
26316,4319,Male,Loyal Customer,57,Business travel,Business,589,2,2,4,2,4,4,4,4,4,4,4,5,4,5,4,0.0,satisfied
4667,128319,Female,Loyal Customer,52,Business travel,Business,3093,4,4,4,4,2,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
58328,59475,Male,Loyal Customer,58,Business travel,Business,758,1,1,3,1,2,4,5,4,4,4,4,4,4,4,1,0.0,satisfied
59386,41840,Male,Loyal Customer,7,Personal Travel,Eco,462,3,4,1,3,4,1,4,4,4,2,2,4,4,4,0,16.0,neutral or dissatisfied
84191,96223,Male,Loyal Customer,31,Business travel,Business,2603,4,4,4,4,4,4,4,4,1,5,4,3,3,4,2,6.0,neutral or dissatisfied
16563,88115,Male,disloyal Customer,20,Business travel,Eco,240,5,0,5,2,2,5,2,2,5,3,4,4,5,2,0,0.0,satisfied
19705,106041,Male,Loyal Customer,60,Business travel,Business,2575,2,2,2,2,3,4,4,4,4,4,4,4,4,3,20,29.0,satisfied
47514,20023,Male,Loyal Customer,7,Personal Travel,Business,473,1,2,3,4,1,3,1,1,2,1,4,3,4,1,87,78.0,neutral or dissatisfied
66896,40722,Male,disloyal Customer,23,Business travel,Eco,558,0,0,0,3,3,0,3,3,4,4,1,4,3,3,0,0.0,satisfied
648,23259,Male,Loyal Customer,69,Personal Travel,Eco,783,3,5,3,4,2,3,2,2,5,3,5,5,4,2,112,111.0,neutral or dissatisfied
1319,38446,Female,Loyal Customer,21,Personal Travel,Eco,588,1,5,1,2,4,1,4,4,4,1,1,4,3,4,0,0.0,neutral or dissatisfied
24902,108665,Female,Loyal Customer,23,Personal Travel,Business,484,3,0,3,3,2,3,2,2,5,5,4,3,5,2,0,0.0,neutral or dissatisfied
36729,115440,Male,Loyal Customer,62,Business travel,Business,308,2,2,2,2,3,5,4,5,5,5,5,5,5,3,11,3.0,satisfied
89544,5965,Female,disloyal Customer,26,Business travel,Business,691,2,0,2,3,4,2,4,4,5,5,5,3,5,4,0,8.0,neutral or dissatisfied
